# path_pattern	surface	expected_count	ztool_context_sha256	reason
# Generated by tools/check_visible_brand_boundary.py --write-allowlist.
# Every entry is a reviewed internal/historical compatibility exception, not a public brand approval.
docs/audit/REFACTORING_PLAN_2026-06-16_RU.md	content	92	41d36f484ae476f61ed36998cd4968d5fa4ef0b308d5471559d16dea81810365	historical audit or test evidence; not production-facing release UI
docs/audit/SOURCE_NATIVE_MIGRATION_STATUS_RU.md	content	10	a1f5e73c466013f3ed6029ca7180109f72526f8e6f4c27d9a9b3709f3e9d46dc	historical audit or test evidence; not production-facing release UI
docs/audit/current-state-audit-2026-06-17_RU.md	content	44	5cf2d89b69b1420d0c1b811e37c176635bd29741c1bed25430db0f9a2c27ec03	historical audit or test evidence; not production-facing release UI
docs/audit/from-source-boevoy-acceptance-report_2026-06-21_RU.md	content	7	9fcdfddc4577159ae3e859c9cf00837e2b4635170b79fa1aef9aab220a02bf19	historical audit or test evidence; not production-facing release UI
docs/audit/from-source-build-audit-2026-06-22_RU.md	content	16	820a2cae39c1d978e53c91a83627f620e2491449b3f4999d710d54340b391e4a	historical audit or test evidence; not production-facing release UI
docs/audit/from-source-phase-2-licensing-implementation-report_RU.md	content	10	80f029594823dde7db185d7a3aae9ddc0a1d0504664ccd2feb6fcb5505f1a684	historical audit or test evidence; not production-facing release UI
docs/audit/from-source-phase-3b-acceptance-TZ_RU.md	content	11	0f764a5f2bb53072607c4a1dd92f91566a352ac0e5c8a273fd51e2b4d3be099c	historical audit or test evidence; not production-facing release UI
docs/audit/from-source-phase-3b-rebrand-localization-implementation-report_RU.md	content	11	c6477f6e75d19b0e3fdc33810ae16612adbe0f515955798d95a2ee812a784979	historical audit or test evidence; not production-facing release UI
docs/audit/from-source-roadmap_RU.md	content	7	396f5b50cb7be1a9ce8c4c7e70769793b4d131bde42cdea578ceb963bd0b3f7b	historical audit or test evidence; not production-facing release UI
docs/audit/phase-00-baseline-implementation-report.md	content	2	2ff4bcee60f622cb86b78aaa66f1029dfbfb6b719322ffa67052e88d1d22a8ea	historical audit or test evidence; not production-facing release UI
docs/audit/phase-02-protocol-hardening-implementation-report.md	content	5	3de40d3f7b65a0f5ba6360866899067791128cec1a9a957e3711fa43fa40b312	historical audit or test evidence; not production-facing release UI
docs/audit/phase-07-localization-hardening-implementation-report.md	content	3	27ea53767e10540a82fba0203bc7d8424e442a51580c697c73d8dccd9697829b	historical audit or test evidence; not production-facing release UI
docs/audit/phase-08-client-core-reinjector-hardening-implementation-report.md	content	9	d2fb17997a1e2d621c3bb9e4c900f0225e328adb73b7c2d7fef42508a3a5c644	historical audit or test evidence; not production-facing release UI
docs/audit/phase-10-release-packaging-implementation-report.md	content	25	531aaa9d1fa0d42a4c998707eaf8208c81f4b13a91cdb802982a2f3ad394fea2	historical audit or test evidence; not production-facing release UI
docs/audit/phase-11-bom-export-acceptance-TZ_RU.md	content	9	7bb46b4d0a5e7919f737eb1f4237afc6aba11bbca44a672dfb288af4abedc3b8	historical audit or test evidence; not production-facing release UI
docs/audit/phase-11-bom-russification-implementation-report.md	content	1	fefe1883f1e0888d76070110727ab318841906c9398da2e763e3f2be647d4176	historical audit or test evidence; not production-facing release UI
docs/audit/phaseD-addin-live-test-2026-06-22_RU.md	content	12	2dd834bcd5bf5154ebc6d409a29e566ea73431d46a7a01971a4c53174e7d4b98	historical audit or test evidence; not production-facing release UI
docs/audit/refactor-production-readiness-gap-audit-2026-06-16_RU.md	content	14	9edee53292b83742895d12c92ef65e57bb4e25b3b492e3a9c1e543fdb4aad4fc	historical audit or test evidence; not production-facing release UI
docs/audit/source-recovery-roadmap_RU.md	content	6	12b7699e49b07052d3f9f556bad7520f127165eb3cd84208300cc4c7918b2f89	historical audit or test evidence; not production-facing release UI
docs/audit/swtools-live-activation-report_2026-06-22_RU.md	content	1	945ac55c2e04370db43dfd48dada60b2690765bb95f65fc5d3d1888785c6695f	historical audit or test evidence; not production-facing release UI
docs/client-core/BINARY_BUILD_POLICY_RU.md	content	10	24afec39f4d40e997d5de7449cb8c4c4d49b0816892639838939452ec26d14ce	reviewed internal legacy reference; changes require brand-boundary review
docs/compliance/LEGAL_APPROVAL_STATUS_RU.md	content	4	c316dc1788e96f4cba2699ff40d4983c828566f9da7ddd6e609b5dce84d827ec	compliance/provenance attestation references legacy lineage
docs/compliance/LEGAL_APPROVAL_TEMPLATE_RU.md	content	1	c6250e8b403fbf0b7c232af5927cf74b3fe78126acaccd1dc5d35bd5bc0ec544	compliance/provenance attestation references legacy lineage
docs/compliance/THIRD_PARTY_INVENTORY_RU.md	content	8	b772fbc75a24decf9b23b4c427e2bc4cea704eaa8a8984df64d857f7269b20fa	compliance/provenance attestation references legacy lineage
docs/compliance/THIRD_PARTY_NOTICES_RU.md	content	2	69923d00f34006b7b46cd43e8f9f10bd019dcd8b6e33ca6582e3d32f7cef9885	compliance/provenance attestation references legacy lineage
docs/compliance/third_party_inventory.json	content	9	fa5bd3f4b67a30695747a38afb81a5ea1adb74955d444cf7f559141a041e25aa	compliance/provenance attestation references legacy lineage
docs/legal/README.md	content	2	8608ee45c9c4da07ff69f559e03679af8f8cf601ef274d95c2ea72db4c2c5b62	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/CURRENT_STATUS_RU.md	content	1	40affb8c65db220771db1eb4c2768a06fb441a4778b928aa3d98edb5c88133d7	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/HELP_ENTRY_VISUAL_SURFACES_H01_H03.json	content	1	8eff43d37aa3bedd2b2f24a4aeb66c2153dbdcc66908fac8b46b6ae1adf9a59c	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/HELP_RU_ACCEPTANCE_RU.md	content	3	4f94039210062517f0a3b15b8de41b1d6ea078db457aeea89aa03e61c503fbf2	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/LOCALIZATION_PROCESS_RU.md	content	4	79236e6023585633f8e02cb03a832495c5bc4b51e20545a8f18dc9728683cc4c	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/UI_SCREENSHOT_CHECKLIST_RU.md	content	3	3144bcb78c19a4076dc2d885a108617fb7dce028fef40de5c7b1b0400591b4bc	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/VISUAL_LOCALIZATION_CAPTURE_RU.md	content	2	540966f5eb76d7e1d404a15083eac84fc9e82fa68d92dde3ab8d5ee9cd73f6b6	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/VISUAL_LOCALIZATION_OPENERS_L01_L15.json	content	1	dde51000d46a2891f83a676ed8ebaf8823d8dd6c39b858537918fef18f990cc2	reviewed internal legacy reference; changes require brand-boundary review
docs/localization/VISUAL_LOCALIZATION_SURFACES_L01_L15.json	content	3	110f82d79da3c78aa318c7174a4cf4a4c9806cd360eeb07f520afbcd1ffec439	reviewed internal legacy reference; changes require brand-boundary review
docs/production/LOCAL_ARTIFACTS_POLICY_RU.md	content	6	2822a5c5e797f9a9e4625a146666ba0868fbec416ad0c6a421fe784b598eb56e	reviewed internal legacy reference; changes require brand-boundary review
docs/production/P4_REFACTORING_EXECUTOR_PLAN_2026-06-25_RU.md	content	5	5beb0c5c8e0f2ef3eed1e16e1a73a645f71766029920c0ad26afe6230ec63422	reviewed internal legacy reference; changes require brand-boundary review
docs/production/PRODUCTION_HARDENING_PLAN_RU.md	content	35	9ba965b05b8e356662d056288c3be3385fdd7d70e4923e7f1c4713710a82ba22	reviewed internal legacy reference; changes require brand-boundary review
docs/production/RELEASE_BASELINE_RU.md	content	8	13d929b8be5faa8101921f6de8cafd298ecccc5080385e8c70c598ca4f3615a0	reviewed internal legacy reference; changes require brand-boundary review
docs/production/RISK_REGISTER_RU.md	content	2	d97f886af4965c10e994dbdfb555b0579a1e865e8305f07796b0099a1962a8f4	reviewed internal legacy reference; changes require brand-boundary review
docs/production/ZTOOL_P4_PERFECTION_PLAN_RU.md	content	4	f27b811745788036506411542badab62990471cf3f2d59cf3690dfeabd4f7c1b	reviewed internal legacy reference; changes require brand-boundary review
docs/production/p4-evidence/00-baseline.md	content	2	50a26cf396abdecba33aa90bc59673d617752dfb90a0434b813d8e235eb8809e	reviewed internal legacy reference; changes require brand-boundary review
docs/production/p4-evidence/01-compliance-provenance-report.md	content	1	2ad82d3ffae44eae6d20a0a4fdae3e37a5c822d50ecf1ed84a8bb92b3b5dfcf6	reviewed internal legacy reference; changes require brand-boundary review
docs/production/p4-evidence/03-ci-release-hardening-report.md	content	2	853f1d8f75757b687947654ed1515fa7a109336256340a501f906383b05b64c7	reviewed internal legacy reference; changes require brand-boundary review
docs/release/BOEVOY_E2E_TEST_RUNBOOK_RU.md	content	7	be857986c0cd6ecc60983ec2081a74aec57f04559651e2e5cd2f64b4350e8fc3	reviewed internal legacy reference; changes require brand-boundary review
docs/release/EXECUTOR_RELEASE_BRIEF_RU.md	content	15	b182d51bd083f7133f82a0daa1befb70ccd1a56beda67a289c44054ddeb98899	reviewed internal legacy reference; changes require brand-boundary review
docs/release/EXECUTOR_TEST_TASKING_RU.md	content	8	45908025ab8e82f13d1efcce3b28c97fe95d5c78419f97c8e374d7dbc2cadf94	reviewed internal legacy reference; changes require brand-boundary review
docs/release/FINAL_ACCEPTANCE_TEST_PLAN_RU.md	content	9	06985966bda180aa7c34cfd27c56ca9b89050f2317851e0a5e69bd6a958efe45	reviewed internal legacy reference; changes require brand-boundary review
docs/release/FULL_TEST_METHODOLOGY_RU.md	content	110	036c5e19a82abde5e6ee856be2f348adffee7f3fa1c31ef98bc13799a3e266da	reviewed internal legacy reference; changes require brand-boundary review
docs/release/MANUAL_SCREENSHOTS_CHECKLIST_RU.md	content	19	a38077a3f1b83740c295f9422e356dae6cee77077b8dfb92d52239e3e013cbf9	reviewed internal legacy reference; changes require brand-boundary review
docs/release/PRODUCTION_READINESS_REPORT_RU.md	content	6	15840722a954b4212cfd63686dc98d89ee5d760ca89c3b3fa855da67677d35ce	reviewed internal legacy reference; changes require brand-boundary review
docs/release/SWTOOLS_1_1_5_ACCEPTANCE_REPORT_RU.md	content	1	35e1ee8284be827f394ca6548a9d83d80fb5d6c8f7c76a4af9fbffd3ee6ace68	reviewed internal legacy reference; changes require brand-boundary review
docs/release/SWTOOLS_1_1_6_ACCEPTANCE_REPORT_RU.md	content	3	16c11d8ef367ddf311801b1b46ca2ece5ac5ae650b7de745333dfb1f987e76e7	reviewed internal legacy reference; changes require brand-boundary review
docs/release/SWTools_PREMERGE_TEST_RU.md	content	14	e0f663869184f929987da07f915e75ff1a3e75fcac21a996d50bf8967c08025c	reviewed internal legacy reference; changes require brand-boundary review
docs/security/BINARYFORMATTER_CONTAINMENT_RU.md	content	6	0643b175fc74eb056297262d96b465295c983624c4a5f541e95a562a279766a7	reviewed internal legacy reference; changes require brand-boundary review
docs/security/KEY_COMPROMISE_RUNBOOK_RU.md	content	2	62f1b47dbf0541ec82c0f5b22b74bd8457b119fa6ec3364bb37831fb5103bcd7	reviewed internal legacy reference; changes require brand-boundary review
docs/security/LEGACY_CRYPTO_RISK_ACCEPTANCE_RU.md	content	1	30c4fcac06c25a691548ee0683ba373075093e1be0de313b680fe9a69768da6b	reviewed internal legacy reference; changes require brand-boundary review
docs/security/THREAT_MODEL_RU.md	content	3	e6c1295c1d412b5f133080ab780aeee022958f002cf62690afa97e2399a7010e	reviewed internal legacy reference; changes require brand-boundary review
docs/testing/E2E_AUTOMATION_AND_DEV_ENV_PLAN_RU.md	content	7	08975458a69284fd3a0e0d65becc446720f17b6189a579569acf74a715cb6bf1	reviewed internal legacy reference; changes require brand-boundary review
docs/testing/E2E_BRANDING_VERSION_AUTOMATION_RU.md	content	1	98b9b2b4503a37b9ae6056317e50262df47ac7dc4a1819e56807f5cd777fa987	reviewed internal legacy reference; changes require brand-boundary review
docs/testing/E2E_S7_AUTOMATION_RU.md	content	1	fc28dee745a2e4c167e5124d75fe51d6c448b7b3f1573998a6d431c4be434ae7	reviewed internal legacy reference; changes require brand-boundary review
docs/testing/E2E_S7_MODEL_READY_RU.md	content	1	e6ccac61e8b3caa4cf3de5e395f35875544dc51b638d8d357edd410601889475	reviewed internal legacy reference; changes require brand-boundary review
dumps/candidate-ru-20260609/README.txt	content	15	d2d66b38a63aec44812dd1aca0c81c7c054fb939b5cbe1c539f7f73ee2c283ba	historical audit or test evidence; not production-facing release UI
dumps/candidate-ru-20260609/ZTool_ru_candidate1.dll	path	1	-	internal compatibility path/resource identity; not user-facing by itself
dumps/candidate-ru-20260609/ZTool_ru_candidate2.dll	path	1	-	internal compatibility path/resource identity; not user-facing by itself
dumps/candidate-ru-20260609/ZTool_ru_candidate2_pmpguard.dll	path	1	-	internal compatibility path/resource identity; not user-facing by itself
dumps/candidate-ru-20260609/ZTool_ru_candidate2_pmpguard2.dll	path	1	-	internal compatibility path/resource identity; not user-facing by itself
dumps/full-memory-20260609-081854/README.txt	content	6	dbe7e51786d2c428f00464a6bbe8ec7a4220594215d194d69c8257b56cf70401	historical audit or test evidence; not production-facing release UI
dumps/manual-test-20260609-081854/DUMP_REPORT.txt	content	6	71052ec24cb2e0b3863bdf750c41911e27648257022146addd6a1fdfc2cf3d7f	historical audit or test evidence; not production-facing release UI
dumps/manual-test-20260609-081854/ZTool_dumped.dll	path	1	-	internal compatibility path/resource identity; not user-facing by itself
license-server/README.md	content	2	44d4a26342f38f531f3419432974f59380a652d4a4fc6114b507198c4c377f68	reviewed internal legacy reference; changes require brand-boundary review
license-server/swtools_license_server/crypto/aes_security_center.py	content	1	34fc634b99e73358e451185eb9774493993ba77de161a15c5209c930f9bd2970	reviewed internal legacy reference; changes require brand-boundary review
license-server/swtools_license_server/crypto/rsa_swtools.py	content	2	fe2efe8577cd271c824b2e576ee8a2d504d414b3474b73d1e005ad6abc84d15f	reviewed internal legacy reference; changes require brand-boundary review
license-server/swtools_license_server/protocol/framing.py	content	1	932ff5b011cee9ee30710025a7033c461a86536a420521ba826e50a97a0fce65	reviewed internal legacy reference; changes require brand-boundary review
license-server/swtools_license_server/server.py	content	1	1aabc3f83638e41d44aa5ec44dd3726ceaacaa1a1d71a81c5e369cc962efba19	reviewed internal legacy reference; changes require brand-boundary review
manual-test-reports/2026-06-21-boevoy-from-source/01-dotnet-build-client-src.log	content	3	fd16ecd6ac1ff5f930d24555563607094a48d670ea428a45bd460b4e01dc6bea	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/03-source-string-client-src.log	content	26	f012d776298f03b384fea956b883894a2b88179e8bc3912e013e0f368811cea5	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/10-sw-test-preflight-register.log	content	7	acc4612467d8ec8e3d02482f8c050c349e4416b5e803f6e0110d3b0829156e5c	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/11-sw-test-preflight-source-bin-register.log	content	8	5d1cbd4c56f90b158fd0419cd2b736ff44ff174cdf5d3978d8132a59fc4ed731	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/SW-live-typed-helper.log	content	1	e065ff6f937a534b2cb33725c439773fffa72044dcef5cb4415d197ff295c781	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/gates-summary.json	content	1	19dd845ced2590a16f57571af327e6707740f2ecf6f725529ac4f79da0f89eee	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/preflight-live-from-source/preflight-report.json	content	1	52b5d7950e6c0e54d7d5d77ae210a0026b170e813211d4e5e2d554bf6cba9cbb	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/preflight-live-source-bin-with-addin/preflight-report.json	content	1	52b5d7950e6c0e54d7d5d77ae210a0026b170e813211d4e5e2d554bf6cba9cbb	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/stage1-reg-after-clean-redacted.txt	content	1	46a5a7949de64406845edd767c2981a33060d9051e343567ae17e1a35b695490	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/stage1-reg-after-standalone-redacted.txt	content	2	182279c167d1b6798812fde9f80f5abb040019ea0052716f022e44cf247dd9c7	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-21-boevoy-from-source/stage1-reg-before-redacted.txt	content	6	2c5c9d72ca902a32b6e9b5f1083f89daeb5235339b203267ff6b2e3867fca017	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-22-swtools-live-ui-activation/gates-summary.json	content	1	a46405338641fb2665a5f91137f2594c0c7a94abcd817593dcb4e2149bf5effd	historical audit or test evidence; not production-facing release UI
manual-test-reports/2026-06-22-swtools-live-ui-activation/preflight-report.json	content	1	52b5d7950e6c0e54d7d5d77ae210a0026b170e813211d4e5e2d554bf6cba9cbb	historical audit or test evidence; not production-facing release UI
manual-test-reports/BOM_CALCULATED_EXPORT_20260619/README.md	content	6	6df9bb854968240afbe3ed9d0900b54766b612e8a58039cc98c857af77444960	historical audit or test evidence; not production-facing release UI
manual-test-reports/BOM_CALCULATED_EXPORT_20260619/check-bom-template-after-fix.txt	content	3	c1f381ff8e52f8b488d5f8efd78f409e4f096ad7a59c95595c244ffb18151b00	historical audit or test evidence; not production-facing release UI
manual-test-reports/BOM_CALCULATED_EXPORT_20260619/export-after-fix-save-result.json	content	1	1eb533924ce810bbf0cce3ca518c07c7c9f59293b6ea2f10cccecafb9383b6ad	historical audit or test evidence; not production-facing release UI
manual-test-reports/BOM_CALCULATED_EXPORT_20260619/preflight-report.json	content	97	704707c99fb061170dc48e6db4e0976201b7238c2f1ee93006062cebf703cfd7	historical audit or test evidence; not production-facing release UI
manual-test-reports/BOM_CALCULATED_EXPORT_20260619/solidworks-com-probe.json	content	2	d76f919277046d1d709c8893ff0124a159345f14d0a18d8f6d9d678f1fa88579	historical audit or test evidence; not production-facing release UI
manual-test-reports/BOM_CALCULATED_EXPORT_20260619/solidworks-com-reopen-after-fix.json	content	1	890e95587f2a19d27e139ccfd47c0a30aaea2528a15fabfd358be9bb3c261cc9	historical audit or test evidence; not production-facing release UI
manual-test-reports/FRMFILLING_LAYOUT_20260619/README.md	content	2	c83bae025f4a75a86c2bf628a14fc67d8892be05e64ceb8f4033562b69421659	historical audit or test evidence; not production-facing release UI
manual-test-reports/FULL_TEST_20260617-methodology-final/README.md	content	15	c6983fb6dba3f68346409e4f036e2b110c31f01cbf35d4e0e131258dc79892b3	historical audit or test evidence; not production-facing release UI
manual-test-reports/MANUAL_CLEAN_INSTALL_ACTIVATION_PREP_20260617_RU.md	content	22	66ddedfc668abd4c33bba22675ff65b9f7919ef603ffbb320ab2a4c1e3325ecd	historical audit or test evidence; not production-facing release UI
manual-test-reports/MANUAL_SCREENSHOTS_DRAFT_20260618/FIXES_FOR_EXECUTOR_RU.md	content	1	c35df2ec204a0fe0a06f5ba7eb7062dd281568f03a91fdc9f4ac16f33b0f98a4	historical audit or test evidence; not production-facing release UI
manual-test-reports/MANUAL_SCREENSHOTS_DRAFT_20260618/README.md	content	2	62869d0ad4988dc26e5aa22a8a820abba1d123a7fbe1f8870a378197ab36b745	historical audit or test evidence; not production-facing release UI
manual-test-reports/MANUAL_SCREENSHOTS_DRAFT_20260618/SCREENSHOTS_CAPTURE_STATUS_RU.md	content	1	548055554b2da91eeb2f8489751b37a54c2d0c6a0042df6153c6e24c8252d1bc	historical audit or test evidence; not production-facing release UI
manual-test-reports/MANUAL_SCREENSHOTS_DRAFT_20260618/ru-normalization-log.json	content	3	876ec8b3fc5cd85177c9c30bd321fb60469fbed73442d658ce141b3fa8f6b6d7	historical audit or test evidence; not production-facing release UI
manual-test-reports/PR8_BOM_LIVE_TEST_20260612.md	content	177	387e65023774288223f0cdf3b63258b3c5a214462bc1259a2ff84a3540aaccb2	historical audit or test evidence; not production-facing release UI
manual-test-reports/SUMMARY.md	content	35	4beabb7cad350ace88fe626ff676d8ca5d9cffde2367d082c1b2963334ccac21	historical audit or test evidence; not production-facing release UI
manual-test-reports/bom-parity-live-20260623/DETAILED_TEST_FIX_REPORT_RU.md	content	9	30003d98e26ed715b25df3662ed6ac89031c09a268a1a82641ad2e492e824aa4	historical audit or test evidence; not production-facing release UI
manual-test-reports/bom-parity-live-20260623/REPORT_RU.md	content	1	7ece4c3097a4ff9a9d5fea24e45ce6ad087faad7baf607bb6e08ccbdea8a9cbf	historical audit or test evidence; not production-facing release UI
manual-test-reports/brand-boundary-gate-20260625/REPORT_RU.md	content	1	0e548d1433311fa7e0a841220e74b4bc0c8dff11c201c30fdda4ec0ba34bc2f6	historical audit or test evidence; not production-facing release UI
manual-test-reports/e2e-s7-model-ready-20260625/REPORT_RU.md	content	1	d39e74603c1bd993e560d6844f4534c700d011c6dcf5c3faf217409d4211b9ae	historical audit or test evidence; not production-facing release UI
manual-test-reports/help-branding-20260625/REPORT_RU.md	content	4	026928671fe8b9af40958332913488177fe1aa18f08b09c15c37f9b2af311a31	historical audit or test evidence; not production-facing release UI
manual-test-reports/help-entry-routes-20260625/REPORT_RU.md	content	4	b101abd0688f42aaf2106c80a730c7dae7935025ca71c1b9834e7c2be680fd49	historical audit or test evidence; not production-facing release UI
manual-test-reports/help-entry-visual-20260625/REPORT_RU.md	content	1	15c9013b4ae71d1373619165fd88ca041c3492731e7f4160f8a60280fccd2691	historical audit or test evidence; not production-facing release UI
manual-test-reports/localization-visual-capture-20260625/REPORT_RU.md	content	19	54ca23b5591af6791f97f5419f2d586e7606f7b302e26cf72ba599a9632c9c09	historical audit or test evidence; not production-facing release UI
manual-test-reports/source-pipeline-20260624/REPORT_RU.md	content	10	bcd2777caa2a03830e12e2d3afa17bfec003b1b444bd22310aa860c32236b0c7	historical audit or test evidence; not production-facing release UI
manual-test-reports/visual-opener-runner-20260625/REPORT_RU.md	content	1	05ccde770b6d23dd4d2cf85c3110b9a398e69c08efee2166bcecabac394905f8	historical audit or test evidence; not production-facing release UI
scripts/build_client_installer.ps1	content	2	92421135781b4ddd74b04c2e255ebcafe0c24b8e14ccac2866ee5403b0222d81	automation/test code references legacy compatibility name
scripts/build_release_package.ps1	content	2	0c8773ff297731693c5d2097b6c9c10c5ad8a600e9ea0047087a55848c20ef6e	automation/test code references legacy compatibility name
scripts/check_binaryformatter_surface.ps1	content	6	ba09a5c4893bab319d94bdfab7a217f994cbc5e7385cf5f2a9f0b86f6a1c2a04	automation/test code references legacy compatibility name
scripts/check_client_src_warnings.ps1	content	2	312f6d1de2a46c23fba8fa84768bd8e99f885c3f56e445a597e20117abba1039	automation/test code references legacy compatibility name
scripts/check_expected_release_hashes.ps1	content	1	0a19450c14e47f70aacb3f296a3fcd5c9d67f77f5409ba15a9d7128f46d5fa21	automation/test code references legacy compatibility name
scripts/check_release_source_guards.ps1	content	11	030fabe17f1db7132236fd740b2934ad35f0ef5c267b2668dfa02896cc31c074	automation/test code references legacy compatibility name
scripts/clean_swtools_commandmanager_tabs.ps1	content	7	31112bae8b18998624d56c97eb4bfa9f8018e93540876a658cffb38134619ddd	automation/test code references legacy compatibility name
scripts/generate_binary_provenance.ps1	content	1	33e8cbd5c3dc4d3c2aee3029fbce6f420b1df84167d57bbfdddfadace3d74eff	automation/test code references legacy compatibility name
scripts/resolve_release_inputs.ps1	content	2	7f2606bce5925adb542ef12bfd676672dcbd3b22c47feb127139e19ebe6f849d	automation/test code references legacy compatibility name
scripts/sw_test_preflight.ps1	content	3	f9d1a63b63084b80d28adafa2048afab3e15861bfd552dab0d955a13928817b4	automation/test code references legacy compatibility name
scripts/swtools_branding_version_live.py	content	1	39df56904a53c8d4f903bb7db3e95cad9cc39257ae9ce364a07999b58e67e7ba	automation/test code references legacy compatibility name
scripts/swtools_mapping_dialog_smoke.py	content	2	54b435c11d114aab68489c9078f22cd3add28dc6884b6311dd12a3113d76b9fc	automation/test code references legacy compatibility name
scripts/swtools_s7_live_smoke.py	content	5	011ea1f6a8e4bc2b1cc7ed087a51bd96c4862ab863c0353f1b0a64cafcb23247	automation/test code references legacy compatibility name
scripts/verify_release_package.ps1	content	5	2bbfd3ac2c48a37772b3f1d0d5df1e99aea8c6367195cd71f00db6266da9247b	automation/test code references legacy compatibility name
tools/bom_export_assert.py	content	1	0d361b94c57e5cc0c75b7a7171e46918c672115cd8211afcae14ea3671a8c3b7	automation/test code references legacy compatibility name
tools/check_ipc_handshake_parity.py	content	8	91b6e4311ccf6df234437d21fc69056795613af63a48e3502441202cefe44af3	automation/test code references legacy compatibility name
tools/check_source_string_invariants.py	content	6	3148dce3578a7eba9d3d2f6ad52d5212a321ed56001435851730b3b6b7f952e4	automation/test code references legacy compatibility name
tools/check_visible_brand_boundary.py	content	11	4a07afb479ad4bc052e9c73bed119bf45054e5d564f4d27df2de1128dc6dcd6e	automation/test code references legacy compatibility name
tools/chm-i18n/README.md	content	2	9957288d78f02b7ae19fbf7e3e3616bf34e57f8a86cb81e574365562b37cc607	automation/test code references legacy compatibility name
tools/chm-i18n/build_ru.py	content	1	a1ebe75af3cf83a41984fb6bb59493521862a755858344ed53438c91caf14bdc	automation/test code references legacy compatibility name
tools/chm-i18n/check_chm_brand.py	content	1	e8431d89150a22f0b4bf05f8c9ed7d072e6cca9de2bcad0539bbfed2ab45ba42	automation/test code references legacy compatibility name
tools/chm-i18n/check_help_entry_routes.py	content	9	0760fddc676caa3743d9b9e0e6b685a6ffdaa0b3ccb702cd0427e66a51b500a2	automation/test code references legacy compatibility name
tools/e2e/assert_e2e_result.py	content	1	7d65a6044f2deccbd6901b87d43488b1e1b31174048eea919812a1a635273f0e	automation/test code references legacy compatibility name
tools/e2e/check_visual_surface_profile.py	content	4	d15d525bda7efd3f2ef79d9b16824c6a8b7cd4d650b12b690787ec4aaf7ee461	automation/test code references legacy compatibility name
tools/e2e/selftest_assert_visual_localization_manifest.py	content	2	7b2f6a135fa16447e36bcd3ef99729aa48666acdbb7a1109e5381eb9e08e33de	automation/test code references legacy compatibility name
tools/golden/README.md	content	2	864a10005ead06edddbce9fcf66e11aeb7e7397118d288759a3dd88561b978e2	automation/test code references legacy compatibility name
tools/string_invariants/README.md	content	1	3330b5a821d81379d399fb41ca9ed09b88b0f42ade2ca04d310b3ce40e669354	automation/test code references legacy compatibility name
tools/string_invariants/source_allowed_han.tsv	content	2	25f64e4497cd8e4a981dc2d41311ee5b139bb1d9432f6186de22c17c182e7f70	automation/test code references legacy compatibility name
ЗАДАНИЕ_И_МЕТОДИКА_АУДИТА.md	content	42	eabb21970e3d3872ef8e42eb621090bd54c52f3ba4ff930d7499a1be8cf65af6	reviewed internal legacy reference; changes require brand-boundary review
Шаблоны спецификации/README.md	content	8	9a90e7faef8482b927e7f536af23917a500035a5c7b39785690b6d7f41e2dcae	reviewed internal legacy reference; changes require brand-boundary review
